ID,Customer_age,Age_group,Income,Income_group,Customer_days,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
3197,40,Adult,77353.0,high_income,4253,Graduation,Married,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0
2920,45,Middle-Aged,52614.0,middle_income,4633,PhD,Single,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0
6961,46,Middle-Aged,26751.0,low_income,4096,Graduation,Married,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0
4673,57,Pre-Senior,81300.0,high_income,4665,PhD,Married,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,1,0,0,0,0,0,1
9937,41,Middle-Aged,70337.0,middle_income,4236,Graduation,Single,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0
8779,35,Adult,36145.0,low_income,4436,2n Cycle,Married,1,0,13,56,4,76,17,1,18,4,4,1,3,9,0,0,1,0,0,0,1
9596,40,Adult,65295.0,middle_income,4246,PhD,Single,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0
2891,57,Pre-Senior,68118.0,middle_income,4312,Graduation,Divorced,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0
4910,53,Pre-Senior,68743.0,middle_income,4726,Graduation,Divorced,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0
75,38,Adult,41039.0,middle_income,4397,2n Cycle,Together,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0
10120,65,Senior,38946.0,middle_income,4306,Graduation,Together,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
6327,53,Pre-Senior,65777.0,middle_income,4250,Graduation,Together,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0
10142,44,Middle-Aged,66476.0,middle_income,4537,PhD,Divorced,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0
9826,48,Middle-Aged,86857.0,high_income,4713,PhD,Single,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
10767,31,Adult,77845.0,high_income,4102,PhD,Together,0,0,40,760,40,480,0,40,26,1,3,5,12,1,1,0,0,0,1,0,0
7279,51,Pre-Senior,69476.0,middle_income,4330,PhD,Together,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0
7230,60,Pre-Senior,50611.0,middle_income,4691,PhD,Divorced,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,1,0,0,1
143,50,Middle-Aged,61209.0,middle_income,4366,Graduation,Single,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0
450,62,Senior,42315.0,middle_income,4410,Master,Together,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0
9316,68,Senior,13084.0,low_income,4297,Basic,Together,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0
6379,71,Elderly,47570.0,middle_income,4454,Master,Widow,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1
9239,59,Pre-Senior,61923.0,middle_income,4396,Master,Married,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0
8315,25,Young_Adult,34824.0,low_income,4153,Graduation,Single,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
2868,71,Elderly,26518.0,low_income,4505,PhD,Single,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1
10888,59,Pre-Senior,45938.0,middle_income,4296,Graduation,Single,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0
1277,60,Pre-Senior,78468.0,high_income,4139,Graduation,Together,0,0,29,434,22,388,104,22,34,1,10,7,10,4,1,0,0,0,0,0,0
9977,47,Middle-Aged,78901.0,high_income,4343,Graduation,Divorced,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0
10196,42,Middle-Aged,71427.0,middle_income,4167,Graduation,Married,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0
6384,42,Middle-Aged,71022.0,middle_income,4196,Graduation,Divorced,0,1,30,909,12,278,0,12,242,3,5,2,11,8,0,0,1,0,0,0,0
8029,32,Adult,90247.0,high_income,4119,Master,Single,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,1,0,0,1,1,0,1
968,52,Pre-Senior,41335.0,middle_income,4243,Master,Divorced,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
6988,34,Adult,71952.0,middle_income,4593,Graduation,Married,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0
4472,50,Middle-Aged,35682.0,low_income,4060,PhD,Divorced,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0
6991,69,Senior,43185.0,middle_income,4503,Graduation,Divorced,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0
3336,72,Elderly,66375.0,middle_income,4278,PhD,Together,0,1,96,712,0,45,0,0,191,3,2,4,5,7,0,0,1,0,0,0,0
4301,49,Middle-Aged,35178.0,low_income,4593,Master,Married,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,0,1
1940,34,Adult,25252.0,low_income,4410,Graduation,Married,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0
1272,55,Pre-Senior,55250.0,middle_income,4674,Master,Single,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0
1388,45,Middle-Aged,33249.0,low_income,4552,Graduation,Single,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
1044,67,Senior,58398.0,middle_income,4469,Graduation,Together,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0
6969,38,Adult,50272.0,middle_income,4384,Graduation,Together,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0
10479,45,Middle-Aged,76618.0,high_income,4627,PhD,Married,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0
3619,60,Pre-Senior,87305.0,high_income,4702,2n Cycle,Divorced,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,0,0,1,0,1
1715,42,Middle-Aged,25851.0,low_income,4561,Graduation,Together,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0
10159,50,Middle-Aged,58710.0,middle_income,4513,Graduation,Divorced,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0
1463,62,Senior,45160.0,middle_income,4150,Graduation,Single,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0
5114,55,Pre-Senior,74806.0,middle_income,4615,Master,Married,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0
4990,66,Senior,59111.0,middle_income,4481,Graduation,Married,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0
4329,36,Adult,18988.0,low_income,4095,PhD,Married,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0
10936,55,Pre-Senior,72190.0,middle_income,4559,Graduation,Married,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0
4692,44,Middle-Aged,7500.0,low_income,4755,Graduation,Married,1,0,19,7,0,12,13,7,32,5,4,1,2,9,0,0,1,0,0,0,1
7212,54,Pre-Senior,44794.0,middle_income,4079,Graduation,Married,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0
6086,65,Senior,80395.0,high_income,4276,Graduation,Married,0,0,62,445,25,706,80,76,48,1,6,5,12,2,1,0,0,0,0,0,0
437,44,Middle-Aged,75012.0,middle_income,4213,Master,Divorced,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0
11171,55,Pre-Senior,56962.0,middle_income,4319,Master,Married,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
11101,29,Young_Adult,89891.0,high_income,4498,Graduation,Together,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,0,0,1,0,0
5329,71,Elderly,35946.0,low_income,4333,PhD,Divorced,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0
610,67,Senior,53593.0,middle_income,4749,PhD,Together,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0
9384,42,Middle-Aged,66373.0,middle_income,4440,Graduation,Married,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0
5956,72,Elderly,45072.0,middle_income,4314,PhD,Divorced,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0
10430,47,Middle-Aged,89694.0,high_income,4321,Graduation,Divorced,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,1,0,0,1,1,0,0
7875,71,Elderly,72025.0,middle_income,4119,Graduation,Married,0,0,46,967,0,617,43,50,0,1,4,8,13,2,1,0,0,1,1,0,1
7072,47,Middle-Aged,67432.0,middle_income,4515,Graduation,Married,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0
6255,68,Senior,70545.0,middle_income,4084,Master,Together,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0
6516,31,Adult,17487.0,low_income,4526,Basic,Married,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0
5564,51,Pre-Senior,62882.0,middle_income,4747,Graduation,Together,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0
5682,67,Senior,64108.0,middle_income,4521,PhD,Single,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0
7458,64,Senior,34941.0,low_income,4538,Master,Together,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0
5237,70,Senior,48767.0,middle_income,4237,PhD,Single,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0
7761,42,Middle-Aged,38702.0,middle_income,4390,2n Cycle,Together,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0
5278,56,Pre-Senior,82224.0,high_income,4213,Graduation,Married,0,0,83,307,26,360,138,31,40,1,6,9,5,3,1,0,0,0,0,0,0
3560,68,Senior,83844.0,high_income,4471,Graduation,Together,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0
7235,45,Middle-Aged,17003.0,low_income,4260,2n Cycle,Married,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0
10548,25,Young_Adult,71163.0,middle_income,4170,Graduation,Single,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0
2281,50,Middle-Aged,33697.0,low_income,4345,Graduation,Single,1,0,34,4,3,7,0,3,11,1,1,0,2,7,0,0,1,0,0,0,0
4073,66,Senior,63564.0,middle_income,4209,2n Cycle,Married,0,0,0,769,80,252,15,34,65,1,10,10,7,6,0,0,1,0,0,0,1
6974,48,Middle-Aged,83443.0,high_income,4238,PhD,Together,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0
7938,62,Senior,51518.0,middle_income,4327,PhD,Together,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0
7094,45,Middle-Aged,58330.0,middle_income,4244,Graduation,Widow,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
3667,51,Pre-Senior,80952.0,high_income,4544,Graduation,Married,0,0,20,778,178,689,41,27,44,1,8,5,11,8,1,0,0,1,1,0,1
7723,41,Middle-Aged,75507.0,middle_income,4116,Graduation,Together,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
3870,42,Middle-Aged,63855.0,middle_income,4563,2n Cycle,Together,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0
4012,48,Middle-Aged,62220.0,middle_income,4745,PhD,Together,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1
5909,56,Pre-Senior,58512.0,middle_income,4341,Graduation,Married,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0
10470,41,Middle-Aged,40662.0,middle_income,4529,Master,Married,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0
6488,61,Senior,38829.0,middle_income,4142,PhD,Married,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0
10270,39,Adult,35523.0,low_income,4327,2n Cycle,Married,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0
6887,53,Pre-Senior,79146.0,high_income,4124,Graduation,Single,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
6406,32,Adult,78285.0,high_income,4302,Master,Married,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0
7573,42,Middle-Aged,31626.0,low_income,4473,PhD,Single,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0,0,1,0,0,0,1
4508,68,Senior,75127.0,middle_income,4096,Graduation,Single,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
221,65,Senior,48726.0,middle_income,4486,Graduation,Married,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0
5331,43,Middle-Aged,74985.0,middle_income,4714,Graduation,Married,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0
1911,33,Adult,67430.0,middle_income,4720,Graduation,Together,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0
20,55,Pre-Senior,46891.0,middle_income,4359,2n Cycle,Married,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
8786,64,Senior,62058.0,middle_income,4457,Master,Married,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0
10582,41,Middle-Aged,72063.0,middle_income,4419,Graduation,Married,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0
1915,69,Senior,78939.0,high_income,4257,PhD,Married,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0
8897,55,Pre-Senior,42720.0,middle_income,4489,Graduation,Single,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1
2371,48,Middle-Aged,33622.0,low_income,4500,Graduation,Married,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0
4303,63,Senior,6835.0,low_income,4626,PhD,Together,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0
6825,67,Senior,41452.0,middle_income,4538,Graduation,Together,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
1072,55,Pre-Senior,40760.0,middle_income,4361,PhD,Single,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0
4964,62,Senior,74250.0,middle_income,4212,PhD,Together,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0
2461,65,Senior,51124.0,middle_income,4251,Master,Single,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0
10736,49,Middle-Aged,72258.0,middle_income,4348,Graduation,Single,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0
3194,46,Middle-Aged,71466.0,middle_income,4143,PhD,Single,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0
10839,44,Middle-Aged,36283.0,low_income,4134,Graduation,Together,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0
49,50,Middle-Aged,20587.0,low_income,4107,Graduation,Single,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0
4290,48,Middle-Aged,30467.0,low_income,4160,Graduation,Married,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0
10219,48,Middle-Aged,31590.0,low_income,4434,Graduation,Together,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0
4211,34,Adult,20425.0,low_income,4666,Basic,Married,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0
1135,60,Pre-Senior,17144.0,low_income,4192,Master,Together,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0
6299,52,Pre-Senior,42564.0,middle_income,4601,PhD,Divorced,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,0,1,0,0,0,1
10846,42,Middle-Aged,43783.0,middle_income,4089,Master,Married,1,0,22,327,9,125,25,4,139,6,7,1,8,7,0,0,1,0,0,0,0
347,44,Middle-Aged,40780.0,middle_income,4717,Graduation,Divorced,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0
6543,75,Elderly,62847.0,middle_income,4588,Master,Together,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0
10446,63,Senior,82017.0,high_income,4657,PhD,Married,0,0,58,184,23,446,30,23,23,1,5,4,7,2,1,0,0,1,1,0,1
3479,70,Senior,16813.0,low_income,4403,Graduation,Single,0,0,49,4,8,11,12,2,13,1,2,0,3,7,0,0,1,0,0,0,0
11075,42,Middle-Aged,51267.0,middle_income,4301,Graduation,Married,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0
4442,59,Pre-Senior,46524.0,middle_income,4508,Graduation,Single,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0
199,58,Pre-Senior,45183.0,middle_income,4583,Master,Single,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,0,0,1,0,0,0
6722,66,Senior,70421.0,middle_income,4059,PhD,Married,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0
796,55,Pre-Senior,60161.0,middle_income,4672,2n Cycle,Divorced,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0
3749,47,Middle-Aged,73926.0,middle_income,4542,Graduation,Together,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0
8523,52,Pre-Senior,19329.0,low_income,4255,Graduation,Married,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0
310,50,Middle-Aged,61872.0,middle_income,4256,Master,Married,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0
8629,64,Senior,46984.0,middle_income,4518,Graduation,Widow,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0
236,69,Senior,34838.0,low_income,4584,Graduation,Married,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0
9930,76,Elderly,82716.0,high_income,4294,PhD,Single,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0
3483,62,Senior,48192.0,middle_income,4507,Graduation,Married,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,1,1,0,1,0,0,1
4599,44,Middle-Aged,49681.0,middle_income,4295,Master,Married,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0
7326,49,Middle-Aged,56850.0,middle_income,4156,Master,Married,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0
7352,63,Senior,55267.0,middle_income,4309,Graduation,Married,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0
2350,48,Middle-Aged,59666.0,middle_income,4522,Graduation,Married,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,0,0,1,0,0,0
9145,48,Middle-Aged,72504.0,middle_income,4507,Graduation,Single,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0
2964,39,Adult,26872.0,low_income,4314,Graduation,Married,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0
5585,48,Middle-Aged,21359.0,low_income,4493,Graduation,Single,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1
9687,45,Middle-Aged,73170.0,middle_income,4087,Graduation,Single,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0
3732,65,Senior,52750.0,middle_income,4568,Master,Married,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0
6303,34,Adult,91820.0,high_income,4276,PhD,Together,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0
11176,50,Middle-Aged,65968.0,middle_income,4106,PhD,Together,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0
2986,44,Middle-Aged,30772.0,low_income,4167,Graduation,Married,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0
7462,66,Senior,22507.0,low_income,4640,Graduation,Single,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0
3900,48,Middle-Aged,65685.0,middle_income,4150,Graduation,Married,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
7034,42,Middle-Aged,25804.0,low_income,4359,2n Cycle,Married,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0
9493,40,Adult,76412.0,high_income,4478,PhD,Single,0,0,15,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,1,0,1
1143,48,Middle-Aged,22063.0,low_income,4383,Graduation,Married,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0
1,59,Pre-Senior,57091.0,middle_income,4072,Graduation,Single,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,0,0,0,0,1
3855,57,Pre-Senior,22419.0,low_income,4495,Graduation,Married,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0
5536,61,Senior,87771.0,high_income,4461,Graduation,Together,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,1,1,0,1,1,0,1
5989,61,Senior,78353.0,high_income,4497,2n Cycle,Divorced,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0
9499,66,Senior,93404.0,high_income,4476,Graduation,Married,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,0,1,1,0,0
6768,58,Pre-Senior,37859.0,low_income,4591,Graduation,Divorced,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0
2150,62,Senior,80995.0,high_income,4472,PhD,Widow,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0
6646,36,Adult,16529.0,low_income,4178,Graduation,Together,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0
4887,44,Middle-Aged,55412.0,middle_income,4277,PhD,Divorced,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0
8560,28,Young_Adult,48789.0,middle_income,4715,Graduation,Single,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0
3321,53,Pre-Senior,56575.0,middle_income,4478,PhD,Together,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0
11003,40,Adult,25130.0,low_income,4328,2n Cycle,Together,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0
10402,53,Pre-Senior,35441.0,low_income,4558,Graduation,Married,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0
9904,64,Senior,71391.0,middle_income,4515,Graduation,Married,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0
6141,48,Middle-Aged,49494.0,middle_income,4488,Master,Single,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0
5687,40,Adult,81702.0,high_income,4702,Graduation,Divorced,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0
10856,40,Adult,45889.0,middle_income,4420,2n Cycle,Single,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0
5121,43,Middle-Aged,56628.0,middle_income,4158,Graduation,Single,0,1,30,479,5,82,7,17,171,2,7,6,5,5,0,0,1,0,0,0,0
4186,70,Senior,34026.0,low_income,4386,Graduation,Together,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
368,46,Middle-Aged,40049.0,middle_income,4635,Graduation,Married,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0
3312,32,Adult,34176.0,low_income,4106,Graduation,Single,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0
11121,39,Adult,19419.0,low_income,4654,Graduation,Married,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0
5332,60,Pre-Senior,82504.0,high_income,4395,2n Cycle,Married,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0
5848,50,Middle-Aged,81205.0,high_income,4225,Graduation,Together,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,1,1,0,1,0,1
10343,29,Young_Adult,61618.0,middle_income,4696,2n Cycle,Single,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0
5935,64,Senior,55284.0,middle_income,4610,Master,Single,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0
2895,57,Pre-Senior,49980.0,middle_income,4307,Graduation,Single,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0
10262,40,Adult,15072.0,low_income,4473,Graduation,Married,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0
7848,46,Middle-Aged,49166.0,middle_income,4439,Graduation,Single,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0
9477,66,Senior,65324.0,middle_income,4227,PhD,Married,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0
4856,63,Senior,82347.0,high_income,4658,2n Cycle,Married,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,1,0,0,0,0
7186,54,Pre-Senior,30843.0,low_income,4092,PhD,Together,1,1,43,24,0,2,0,0,9,2,1,1,2,5,0,0,1,0,0,0,0
5794,46,Middle-Aged,46374.0,middle_income,4162,PhD,Married,0,1,1,408,0,21,0,0,17,3,7,1,7,8,1,0,0,1,0,0,1
1456,41,Middle-Aged,60474.0,middle_income,4512,Graduation,Single,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0
4877,47,Middle-Aged,38576.0,middle_income,4175,Master,Married,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0
425,35,Adult,55357.0,middle_income,4553,Graduation,Married,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0
3007,54,Pre-Senior,37758.0,low_income,4691,Graduation,Together,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
1031,31,Adult,85710.0,high_income,4478,2n Cycle,Married,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,0,0,1,0,0
